Session_ID,Session_Date,Customer_ID,Channel,Device,Product_View,Add_to_Cart,Checkout,Purchase
S00403,2025-11-24,CUST0646,Direct,Desktop,1,1,1,0
S00404,2025-12-16,CUST0013,Direct,Desktop,1,0,0,0
S00405,2025-10-21,CUST0523,Instagram,Desktop,1,0,0,0
S00406,2025-03-22,CUST0102,Email,Mobile,1,1,0,0
S00407,2025-09-12,CUST0966,Instagram,Desktop,1,1,1,1
S00408,2025-08-20,CUST0197,Email,Desktop,1,0,0,0
S00409,2025-12-29,CUST0391,Organic,Mobile,0,0,0,0
S00410,2025-07-28,CUST0055,Instagram,Tablet,1,0,0,0
S00411,2025-10-25,CUST0183,Organic,Mobile,0,0,0,0
S00412,2025-01-21,CUST0019,Google Ads,Desktop,1,1,0,0
S00413,2025-08-26,CUST0363,Email,Desktop,1,1,1,1
S00414,2025-09-18,CUST0774,Instagram,Desktop,1,1,1,1
S00415,2025-09-30,CUST0473,Google Ads,Mobile,0,0,0,0
S00416,2025-10-07,CUST0009,Google Ads,Mobile,1,1,1,0
S00417,2025-05-30,CUST0660,Instagram,Mobile,1,1,0,0
S00418,2025-11-11,CUST0025,Google Ads,Desktop,0,0,0,0
S00419,2025-06-01,CUST0306,Organic,Mobile,1,1,1,0
S00420,2025-10-09,CUST0584,Google Ads,Mobile,1,1,1,0
S00421,2025-03-02,CUST0434,Google Ads,Desktop,1,1,1,1
S00422,2025-05-16,CUST0997,Organic,Mobile,1,1,1,0
S00423,2025-01-12,CUST0422,Google Ads,Desktop,1,1,1,1
S00424,2025-01-14,CUST0834,Email,Mobile,1,1,1,0
S00425,2025-01-30,CUST0057,Google Ads,Mobile,1,0,0,0
S00426,2025-12-21,CUST0534,Google Ads,Desktop,1,0,0,0
S00427,2025-11-14,CUST0824,Google Ads,Desktop,1,0,0,0
S00428,2025-10-14,CUST0548,Email,Mobile,1,1,1,1
S00429,2025-08-08,CUST0179,Google Ads,Mobile,0,0,0,0
S00430,2025-08-26,CUST0068,Instagram,Tablet,1,1,1,1
S00431,2025-01-27,CUST0496,Direct,Mobile,1,1,1,0
S00432,2025-09-14,CUST0001,Organic,Mobile,1,1,0,0
S00433,2025-10-24,CUST0048,Instagram,Mobile,1,1,0,0
S00434,2025-05-22,CUST0417,Google Ads,Desktop,1,1,1,1
S00435,2025-09-07,CUST0664,Direct,Mobile,1,1,1,0
S00436,2025-03-15,CUST0945,Organic,Mobile,0,0,0,0
S00437,2025-10-25,CUST0197,Organic,Desktop,0,0,0,0
S00438,2025-07-18,CUST0570,Instagram,Mobile,1,1,1,1
S00439,2025-10-23,CUST0048,Instagram,Mobile,1,1,1,1
S00440,2025-01-14,CUST0953,Direct,Tablet,1,1,1,1
S00441,2025-04-10,CUST0960,Direct,Mobile,1,0,0,0
S00442,2025-04-01,CUST0355,Organic,Desktop,1,1,1,0
S00443,2025-07-10,CUST0234,Organic,Mobile,1,1,0,0
S00444,2025-12-28,CUST0437,Direct,Desktop,0,0,0,0
S00445,2025-11-01,CUST0700,Organic,Mobile,1,1,0,0
S00446,2025-04-16,CUST0894,Instagram,Desktop,1,0,0,0
S00447,2025-01-07,CUST0626,Instagram,Mobile,1,1,1,1
S00448,2025-03-22,CUST0090,Instagram,Mobile,1,1,1,1
S00449,2025-09-10,CUST0369,Instagram,Mobile,1,0,0,0
S00450,2025-05-20,CUST0939,Instagram,Mobile,1,0,0,0
S00451,2025-12-23,CUST0169,Google Ads,Mobile,1,1,1,1
S00452,2025-11-07,CUST0363,Google Ads,Mobile,1,1,1,0
S00453,2025-01-07,CUST0922,Google Ads,Desktop,1,1,0,0
S00454,2025-06-01,CUST0955,Direct,Desktop,0,0,0,0
S00455,2025-10-17,CUST0873,Direct,Mobile,0,0,0,0
S00456,2025-05-06,CUST0177,Organic,Mobile,1,1,1,1
S00457,2025-10-12,CUST0500,Google Ads,Mobile,0,0,0,0
S00458,2025-10-09,CUST0704,Email,Mobile,1,1,1,1
S00459,2025-03-15,CUST0133,Direct,Mobile,1,1,1,1
S00460,2025-02-14,CUST0172,Instagram,Mobile,1,0,0,0
S00461,2025-01-17,CUST0530,Google Ads,Mobile,1,1,0,0
S00462,2025-08-21,CUST0763,Google Ads,Tablet,1,1,1,0
S00463,2025-06-13,CUST0441,Email,Mobile,1,1,1,0
S00464,2025-03-04,CUST0985,Instagram,Mobile,1,1,0,0
S00465,2025-04-03,CUST0112,Instagram,Desktop,1,0,0,0
S00466,2025-11-18,CUST0040,Email,Mobile,1,0,0,0
S00467,2025-04-02,CUST0102,Instagram,Desktop,1,1,1,1
S00468,2025-02-11,CUST0369,Organic,Mobile,1,1,0,0
S00469,2025-08-29,CUST0174,Direct,Mobile,0,0,0,0
S00470,2025-11-23,CUST0826,Organic,Desktop,1,1,1,1
S00471,2025-09-12,CUST0341,Organic,Mobile,1,1,1,1
S00472,2025-11-27,CUST0920,Direct,Mobile,1,1,0,0
S00473,2025-03-12,CUST0924,Instagram,Mobile,1,0,0,0
S00474,2025-10-26,CUST0814,Instagram,Desktop,1,1,1,1
S00475,2025-08-04,CUST0196,Google Ads,Mobile,1,1,1,1
S00476,2025-11-07,CUST0584,Organic,Tablet,1,1,0,0
S00477,2025-02-25,CUST0182,Instagram,Tablet,1,1,0,0
S00478,2025-03-20,CUST0753,Organic,Mobile,1,1,1,1
S00479,2025-12-05,CUST0801,Instagram,Mobile,0,0,0,0
S00480,2025-05-01,CUST0323,Direct,Mobile,1,0,0,0
S00481,2025-07-21,CUST0113,Direct,Mobile,1,1,1,1
S00482,2025-11-24,CUST0852,Instagram,Mobile,1,1,1,1
S00483,2025-09-14,CUST0675,Organic,Mobile,0,0,0,0
S00484,2025-05-10,CUST0551,Organic,Mobile,1,0,0,0
S00485,2025-12-15,CUST0235,Instagram,Desktop,1,1,1,1
S00486,2025-02-11,CUST0505,Direct,Desktop,1,1,1,0
S00487,2025-03-15,CUST0943,Direct,Desktop,1,1,1,0
S00488,2025-08-22,CUST0071,Organic,Mobile,0,0,0,0
S00489,2025-01-09,CUST0219,Organic,Mobile,1,0,0,0
S00490,2025-01-31,CUST0517,Organic,Desktop,1,1,1,1
S00491,2025-04-06,CUST0753,Direct,Desktop,1,1,0,0
S00492,2025-09-15,CUST0165,Google Ads,Desktop,0,0,0,0
S00493,2025-10-07,CUST0513,Instagram,Mobile,1,0,0,0
S00494,2025-08-17,CUST0982,Direct,Mobile,1,0,0,0
S00495,2025-09-02,CUST0381,Direct,Mobile,1,0,0,0
S00496,2025-07-17,CUST0184,Instagram,Desktop,1,1,1,1
S00497,2025-08-20,CUST0903,Organic,Desktop,1,1,1,1
S00498,2025-10-26,CUST0369,Organic,Tablet,1,1,0,0
S00499,2025-02-20,CUST0448,Organic,Desktop,1,0,0,0
S00500,2025-08-05,CUST0008,Email,Mobile,1,1,1,0
S00501,2025-06-23,CUST0620,Google Ads,Tablet,1,0,0,0
S00502,2025-03-16,CUST0382,Google Ads,Mobile,0,0,0,0
S00503,2025-04-09,CUST0382,Organic,Mobile,1,0,0,0
S00504,2025-01-01,CUST0990,Email,Mobile,1,1,1,1
S00505,2025-05-04,CUST0448,Google Ads,Mobile,1,1,1,1
S00506,2025-04-27,CUST0697,Organic,Desktop,0,0,0,0
S00507,2025-12-09,CUST0796,Email,Mobile,1,1,1,0
S00508,2025-07-14,CUST0154,Direct,Desktop,1,1,1,1
S00509,2025-08-21,CUST0034,Instagram,Desktop,1,0,0,0
S00510,2025-05-09,CUST0497,Organic,Desktop,0,0,0,0
S00511,2025-03-04,CUST0864,Organic,Mobile,0,0,0,0
S00512,2025-08-24,CUST0022,Organic,Mobile,1,1,0,0
S00513,2025-11-28,CUST0380,Email,Desktop,0,0,0,0
S00514,2025-08-18,CUST0148,Email,Mobile,1,1,1,0
S00515,2025-07-09,CUST0910,Google Ads,Desktop,1,1,1,1
S00516,2025-07-08,CUST0663,Email,Desktop,1,1,0,0
S00517,2025-06-17,CUST0579,Direct,Mobile,0,0,0,0
S00518,2025-04-05,CUST0915,Instagram,Mobile,1,1,0,0
S00519,2025-06-06,CUST0590,Email,Mobile,0,0,0,0
S00520,2025-10-18,CUST0744,Instagram,Desktop,1,1,0,0
S00521,2025-12-14,CUST0551,Instagram,Mobile,1,1,1,0
S00522,2025-12-07,CUST0677,Direct,Desktop,1,1,1,1
S00523,2025-05-19,CUST0099,Google Ads,Mobile,1,1,1,0
S00524,2025-07-10,CUST0641,Organic,Mobile,1,1,0,0
S00525,2025-02-25,CUST0531,Instagram,Mobile,1,0,0,0
S00526,2025-01-07,CUST0271,Email,Mobile,0,0,0,0
S00527,2025-02-20,CUST0985,Direct,Mobile,1,1,0,0
S00528,2025-02-08,CUST0001,Google Ads,Mobile,1,0,0,0
S00529,2025-10-25,CUST0287,Instagram,Mobile,1,1,1,1
S00530,2025-03-13,CUST0997,Instagram,Desktop,1,1,1,1
S00531,2025-09-13,CUST0180,Instagram,Desktop,0,0,0,0
S00532,2025-11-05,CUST0939,Google Ads,Desktop,1,0,0,0
S00533,2025-04-01,CUST0256,Organic,Mobile,1,0,0,0
S00534,2025-05-29,CUST0174,Instagram,Mobile,0,0,0,0
S00535,2025-01-30,CUST0854,Email,Mobile,1,0,0,0
S00536,2025-05-03,CUST0050,Email,Desktop,1,0,0,0
S00537,2025-08-25,CUST0532,Email,Mobile,1,1,1,1
S00538,2025-10-07,CUST0617,Direct,Mobile,1,0,0,0
S00539,2025-05-05,CUST0190,Google Ads,Desktop,1,1,0,0
S00540,2025-05-14,CUST0751,Instagram,Mobile,0,0,0,0
S00541,2025-01-06,CUST0043,Direct,Mobile,1,1,1,1
S00542,2025-07-16,CUST0517,Instagram,Mobile,0,0,0,0
S00543,2025-07-09,CUST0975,Instagram,Mobile,0,0,0,0
S00544,2025-10-18,CUST0760,Google Ads,Desktop,1,0,0,0
S00545,2025-08-24,CUST0066,Instagram,Desktop,1,0,0,0
S00546,2025-03-20,CUST0396,Instagram,Desktop,1,0,0,0
S00547,2025-02-04,CUST0251,Email,Mobile,1,1,0,0
S00548,2025-10-31,CUST0128,Direct,Mobile,1,0,0,0
S00549,2025-12-27,CUST0697,Google Ads,Mobile,0,0,0,0
S00550,2025-03-13,CUST0188,Instagram,Desktop,0,0,0,0
S00551,2025-02-12,CUST0183,Organic,Mobile,1,0,0,0
S00552,2025-10-18,CUST0583,Instagram,Desktop,0,0,0,0
S00553,2025-05-13,CUST0578,Organic,Mobile,1,1,1,1
S00554,2025-10-14,CUST0968,Google Ads,Mobile,1,1,0,0
S00555,2025-04-16,CUST0841,Email,Desktop,0,0,0,0
S00556,2025-06-08,CUST0762,Google Ads,Desktop,1,1,1,1
S00557,2025-12-23,CUST0667,Direct,Desktop,1,1,1,1
S00558,2025-01-08,CUST0412,Google Ads,Mobile,1,0,0,0
S00559,2025-09-19,CUST0933,Google Ads,Mobile,1,1,1,0
S00560,2025-12-09,CUST0079,Instagram,Desktop,1,1,1,0
S00561,2025-03-21,CUST0019,Direct,Desktop,1,0,0,0
S00562,2025-02-13,CUST0478,Direct,Desktop,1,1,0,0
S00563,2025-06-26,CUST0947,Direct,Mobile,1,1,1,1
S00564,2025-03-05,CUST0781,Direct,Mobile,1,1,1,1
S00565,2025-10-15,CUST0045,Direct,Desktop,0,0,0,0
S00566,2025-11-05,CUST0774,Email,Mobile,0,0,0,0
S00567,2025-04-23,CUST0222,Google Ads,Mobile,1,1,1,1
S00568,2025-11-15,CUST0129,Organic,Mobile,1,1,1,1
S00569,2025-07-27,CUST0618,Email,Desktop,1,1,0,0
S00570,2025-08-14,CUST0763,Email,Mobile,1,1,1,1
S00571,2025-11-29,CUST0633,Direct,Desktop,1,1,1,0
S00572,2025-10-05,CUST0230,Google Ads,Mobile,1,0,0,0
S00573,2025-10-14,CUST0793,Direct,Mobile,1,1,1,0
S00574,2025-10-07,CUST0227,Email,Mobile,1,1,1,0
S00575,2025-01-03,CUST0922,Organic,Tablet,1,0,0,0
S00576,2025-02-02,CUST0397,Organic,Desktop,1,1,1,1
S00577,2025-11-03,CUST0275,Direct,Mobile,1,0,0,0
S00578,2025-08-02,CUST0138,Instagram,Desktop,1,1,1,1
S00579,2025-01-30,CUST0173,Instagram,Desktop,1,1,1,1
S00580,2025-01-25,CUST0327,Instagram,Mobile,1,0,0,0
S00581,2025-01-28,CUST0783,Organic,Mobile,0,0,0,0
S00582,2025-04-07,CUST0215,Direct,Tablet,1,1,1,1
S00583,2025-03-28,CUST0228,Organic,Desktop,1,1,1,1
S00584,2025-01-26,CUST0107,Instagram,Mobile,1,0,0,0
S00585,2025-04-30,CUST0159,Google Ads,Tablet,1,1,1,0
S00586,2025-07-20,CUST0894,Direct,Mobile,1,1,1,0
S00587,2025-12-23,CUST0136,Email,Desktop,1,1,1,1
S00588,2025-12-19,CUST0763,Organic,Desktop,1,1,1,0
S00589,2025-01-15,CUST0030,Direct,Desktop,1,0,0,0
S00590,2025-11-01,CUST0098,Google Ads,Desktop,0,0,0,0
S00591,2025-09-11,CUST0609,Organic,Mobile,1,1,1,0
S00592,2025-04-21,CUST0769,Google Ads,Desktop,0,0,0,0
S00593,2025-01-08,CUST0784,Direct,Desktop,1,1,1,1
S00594,2025-12-07,CUST0882,Google Ads,Mobile,1,1,0,0
S00595,2025-05-08,CUST0523,Direct,Mobile,0,0,0,0
S00596,2025-07-05,CUST0923,Google Ads,Mobile,0,0,0,0
S00597,2025-01-14,CUST0342,Email,Desktop,0,0,0,0
S00598,2025-08-18,CUST0168,Organic,Desktop,1,0,0,0
S00599,2025-04-01,CUST0211,Direct,Desktop,1,1,1,0
S00600,2025-01-04,CUST0684,Google Ads,Desktop,1,0,0,0
S00601,2025-06-01,CUST0838,Google Ads,Mobile,1,1,0,0
S00602,2025-08-07,CUST0632,Email,Mobile,1,0,0,0
S00603,2025-03-17,CUST0185,Google Ads,Mobile,1,1,1,1
S00604,2025-10-11,CUST0432,Email,Mobile,1,0,0,0
S00605,2025-12-21,CUST0424,Google Ads,Mobile,0,0,0,0
S00606,2025-08-04,CUST0039,Google Ads,Mobile,0,0,0,0
S00607,2025-06-08,CUST0980,Organic,Mobile,1,0,0,0
S00608,2025-09-08,CUST0387,Google Ads,Mobile,1,0,0,0
S00609,2025-03-08,CUST0951,Google Ads,Mobile,0,0,0,0
S00610,2025-08-10,CUST0769,Google Ads,Tablet,1,1,1,1
S00611,2025-07-11,CUST0791,Google Ads,Desktop,0,0,0,0
S00612,2025-08-07,CUST0742,Organic,Mobile,1,0,0,0
S00613,2025-01-17,CUST0451,Organic,Mobile,0,0,0,0
S00614,2025-04-17,CUST0958,Email,Desktop,0,0,0,0
S00615,2025-08-15,CUST0115,Email,Tablet,1,1,0,0
S00616,2025-03-22,CUST0930,Instagram,Mobile,1,1,1,1
S00617,2025-09-24,CUST0401,Instagram,Mobile,1,0,0,0
S00618,2025-06-15,CUST0304,Instagram,Mobile,0,0,0,0
S00619,2025-12-23,CUST0603,Organic,Desktop,1,0,0,0
S00620,2025-08-22,CUST0309,Instagram,Mobile,1,0,0,0
S00621,2025-06-11,CUST0573,Instagram,Mobile,1,0,0,0
S00622,2025-06-24,CUST0103,Organic,Mobile,1,0,0,0
S00623,2025-06-09,CUST0727,Google Ads,Mobile,1,1,1,0
S00624,2025-12-29,CUST0102,Google Ads,Mobile,1,1,1,1
S00625,2025-07-04,CUST0907,Email,Desktop,1,1,0,0
S00626,2025-06-23,CUST0655,Google Ads,Tablet,1,0,0,0
S00627,2025-08-26,CUST0090,Instagram,Mobile,1,1,1,1
S00628,2025-06-12,CUST0118,Google Ads,Desktop,0,0,0,0
S00629,2025-08-26,CUST0139,Google Ads,Mobile,0,0,0,0
S00630,2025-04-16,CUST0903,Direct,Mobile,0,0,0,0
S00631,2025-04-28,CUST0303,Direct,Desktop,1,0,0,0
S00632,2025-08-20,CUST0752,Direct,Mobile,1,1,1,1
S00633,2025-03-17,CUST0648,Google Ads,Mobile,1,0,0,0
S00634,2025-01-05,CUST0517,Direct,Mobile,0,0,0,0
S00635,2025-08-06,CUST0209,Organic,Mobile,1,0,0,0
S00636,2025-10-09,CUST0087,Email,Desktop,1,1,1,1
S00637,2025-11-29,CUST0962,Google Ads,Desktop,1,1,1,0
S00638,2025-08-24,CUST0859,Organic,Mobile,1,0,0,0
S00639,2025-11-19,CUST0319,Organic,Mobile,1,0,0,0
S00640,2025-02-01,CUST0789,Google Ads,Desktop,1,1,1,1
S00641,2025-06-26,CUST0967,Instagram,Mobile,1,1,1,0
S00642,2025-04-29,CUST0887,Instagram,Mobile,0,0,0,0
S00643,2025-07-09,CUST0633,Instagram,Desktop,1,1,0,0
S00644,2025-04-12,CUST0245,Email,Desktop,1,0,0,0
S00645,2025-12-31,CUST0870,Organic,Mobile,1,0,0,0
S00646,2025-03-20,CUST0090,Email,Mobile,1,0,0,0
S00647,2025-11-18,CUST0478,Email,Mobile,1,1,0,0
S00648,2025-05-19,CUST0652,Google Ads,Tablet,1,0,0,0
S00649,2025-12-02,CUST0112,Instagram,Desktop,0,0,0,0
S00650,2025-08-14,CUST0907,Organic,Desktop,1,1,1,1
S00651,2025-09-23,CUST0950,Instagram,Mobile,1,1,1,1
S00652,2025-11-29,CUST0977,Direct,Desktop,1,0,0,0
S00653,2025-08-12,CUST0394,Organic,Mobile,0,0,0,0
S00654,2025-03-01,CUST0887,Email,Desktop,1,1,1,0
S00655,2025-09-21,CUST0240,Google Ads,Desktop,1,0,0,0
S00656,2025-02-17,CUST0272,Direct,Desktop,0,0,0,0
S00657,2025-03-22,CUST0143,Instagram,Mobile,1,1,0,0
S00658,2025-10-24,CUST0954,Email,Desktop,1,1,1,0
S00659,2025-01-08,CUST0719,Email,Mobile,1,0,0,0
S00660,2025-12-15,CUST0119,Organic,Mobile,1,0,0,0
S00661,2025-09-06,CUST0596,Organic,Mobile,1,1,1,1
S00662,2025-09-01,CUST0900,Organic,Mobile,1,1,1,0
S00663,2025-06-14,CUST0992,Email,Mobile,0,0,0,0
S00664,2025-12-13,CUST0251,Google Ads,Mobile,1,0,0,0
S00665,2025-11-16,CUST0278,Organic,Mobile,1,1,1,1
S00666,2025-07-06,CUST0163,Instagram,Mobile,1,1,0,0
S00667,2025-09-06,CUST0654,Organic,Mobile,0,0,0,0
S00668,2025-05-07,CUST0350,Organic,Desktop,1,0,0,0
S00669,2025-03-29,CUST0031,Instagram,Mobile,1,1,1,1
S00670,2025-02-14,CUST0458,Organic,Tablet,1,0,0,0
S00671,2025-10-09,CUST0838,Instagram,Mobile,1,1,1,1
S00672,2025-09-03,CUST0091,Google Ads,Mobile,1,1,0,0
S00673,2025-08-06,CUST0128,Google Ads,Mobile,1,1,1,1
S00674,2025-01-15,CUST0779,Organic,Desktop,1,1,1,1
S00675,2025-09-13,CUST0548,Organic,Mobile,1,1,1,1
S00676,2025-11-10,CUST0970,Direct,Desktop,1,0,0,0
S00677,2025-06-26,CUST0848,Organic,Mobile,1,1,1,1
S00678,2025-12-01,CUST0792,Organic,Desktop,1,1,0,0
S00679,2025-08-03,CUST0725,Instagram,Tablet,1,1,0,0
S00680,2025-01-25,CUST0509,Google Ads,Mobile,1,1,0,0
S00681,2025-11-20,CUST0936,Organic,Mobile,1,1,1,0
S00682,2025-10-19,CUST0745,Direct,Desktop,0,0,0,0
S00683,2025-04-27,CUST0740,Instagram,Desktop,1,0,0,0
S00684,2025-03-21,CUST0881,Instagram,Mobile,1,1,1,1
S00685,2025-06-24,CUST0810,Email,Tablet,1,0,0,0
S00686,2025-08-20,CUST0237,Instagram,Desktop,0,0,0,0
S00687,2025-11-11,CUST0983,Instagram,Mobile,1,1,1,0
S00688,2025-02-09,CUST0533,Google Ads,Mobile,1,0,0,0
S00689,2025-06-20,CUST0608,Organic,Mobile,0,0,0,0
S00690,2025-04-27,CUST0977,Direct,Mobile,0,0,0,0
S00691,2025-07-03,CUST0051,Google Ads,Mobile,1,1,1,1
S00692,2025-03-22,CUST0849,Instagram,Tablet,1,0,0,0
S00693,2025-03-12,CUST0823,Instagram,Desktop,0,0,0,0
S00694,2025-05-20,CUST0469,Organic,Mobile,0,0,0,0
S00695,2025-07-12,CUST0892,Email,Mobile,1,0,0,0
S00696,2025-06-20,CUST0388,Google Ads,Desktop,1,0,0,0
S00697,2025-04-11,CUST0062,Direct,Desktop,1,1,1,0
S00698,2025-03-11,CUST0343,Google Ads,Mobile,1,1,0,0
S00699,2025-06-23,CUST0153,Direct,Mobile,1,1,0,0
S00700,2025-07-08,CUST0736,Organic,Desktop,1,1,1,1
S00701,2025-08-03,CUST0966,Organic,Desktop,1,1,1,1
S00702,2025-01-25,CUST0654,Direct,Mobile,0,0,0,0
S00703,2025-03-30,CUST0041,Instagram,Desktop,0,0,0,0
S00704,2025-05-11,CUST0486,Direct,Desktop,1,0,0,0
S00705,2025-07-15,CUST0953,Instagram,Tablet,1,1,1,1
S00706,2025-11-15,CUST0678,Organic,Desktop,1,0,0,0
S00707,2025-10-13,CUST0702,Email,Mobile,0,0,0,0
S00708,2025-08-13,CUST0809,Email,Mobile,1,1,1,1
S00709,2025-12-15,CUST0557,Direct,Mobile,1,0,0,0
S00710,2025-11-30,CUST0720,Direct,Mobile,1,0,0,0
S00711,2025-12-07,CUST0382,Google Ads,Mobile,1,1,0,0
S00712,2025-11-23,CUST0096,Instagram,Desktop,1,0,0,0
S00713,2025-05-29,CUST0912,Email,Desktop,1,1,1,0
S00714,2025-03-12,CUST0787,Google Ads,Mobile,1,1,1,1
S00715,2025-05-09,CUST0293,Direct,Desktop,1,0,0,0
S00716,2025-10-17,CUST0235,Instagram,Desktop,1,0,0,0
S00717,2025-03-28,CUST0341,Organic,Tablet,1,0,0,0
S00718,2025-01-18,CUST0719,Google Ads,Desktop,1,1,1,1
S00719,2025-02-12,CUST0957,Instagram,Mobile,1,1,1,1
S00720,2025-03-17,CUST0538,Instagram,Desktop,1,1,0,0
S00721,2025-11-30,CUST0350,Google Ads,Mobile,0,0,0,0
S00722,2025-02-10,CUST0872,Direct,Desktop,1,0,0,0
S00723,2025-12-28,CUST0207,Instagram,Mobile,1,1,1,1
S00724,2025-12-31,CUST0960,Instagram,Desktop,0,0,0,0
S00725,2025-10-07,CUST0491,Direct,Desktop,0,0,0,0
S00726,2025-10-07,CUST0381,Direct,Mobile,1,1,1,1
S00727,2025-09-16,CUST0141,Instagram,Desktop,1,0,0,0
S00728,2025-11-25,CUST0859,Email,Desktop,1,1,0,0
S00729,2025-01-24,CUST0599,Instagram,Mobile,1,0,0,0
S00730,2025-10-23,CUST0930,Direct,Mobile,1,0,0,0
S00731,2025-11-23,CUST0891,Email,Mobile,1,1,1,1
S00732,2025-04-19,CUST0610,Google Ads,Tablet,1,1,1,0
S00733,2025-12-25,CUST0023,Direct,Desktop,1,1,0,0
S00734,2025-10-16,CUST0762,Direct,Mobile,1,1,1,1
S00735,2025-11-14,CUST0364,Instagram,Mobile,0,0,0,0
S00736,2025-12-07,CUST0762,Instagram,Mobile,1,0,0,0
S00737,2025-11-13,CUST0148,Google Ads,Mobile,1,1,1,0
S00738,2025-12-15,CUST0566,Email,Mobile,1,1,0,0
S00739,2025-01-27,CUST0969,Email,Mobile,1,0,0,0
S00740,2025-05-06,CUST0954,Google Ads,Mobile,1,1,1,1
S00741,2025-11-12,CUST0827,Instagram,Mobile,1,1,1,1
S00742,2025-06-19,CUST0916,Direct,Desktop,1,1,0,0
S00743,2025-02-16,CUST0551,Direct,Mobile,1,1,1,1
S00744,2025-12-09,CUST0505,Direct,Desktop,1,0,0,0
S00745,2025-06-30,CUST0846,Email,Desktop,1,0,0,0
S00746,2025-12-31,CUST0218,Instagram,Desktop,1,1,0,0
S00747,2025-03-14,CUST0859,Google Ads,Desktop,1,1,1,1
S00748,2025-05-02,CUST0482,Organic,Desktop,0,0,0,0
S00749,2025-12-19,CUST0989,Google Ads,Mobile,1,0,0,0
S00750,2025-07-05,CUST0416,Email,Mobile,0,0,0,0
S00751,2025-11-20,CUST0937,Instagram,Mobile,1,1,0,0
S00752,2025-11-15,CUST0749,Google Ads,Mobile,1,0,0,0
S00753,2025-03-23,CUST0325,Organic,Desktop,1,0,0,0
S00754,2025-01-30,CUST0836,Direct,Mobile,1,0,0,0
S00755,2025-10-08,CUST0855,Instagram,Mobile,0,0,0,0
S00756,2025-05-01,CUST0789,Google Ads,Mobile,1,1,1,0
S00757,2025-12-19,CUST0737,Instagram,Desktop,1,1,1,1
S00758,2025-12-21,CUST0489,Google Ads,Mobile,0,0,0,0
S00759,2025-04-16,CUST0408,Email,Mobile,1,1,1,1
S00760,2025-11-08,CUST0144,Instagram,Mobile,1,1,1,1
S00761,2025-05-10,CUST0800,Google Ads,Mobile,1,1,1,0
S00762,2025-07-24,CUST0211,Email,Mobile,1,1,1,0
S00763,2025-02-22,CUST0666,Email,Desktop,1,0,0,0
S00764,2025-10-24,CUST0259,Organic,Mobile,1,1,1,1
S00765,2025-10-06,CUST0227,Google Ads,Desktop,1,0,0,0
S00766,2025-07-08,CUST0999,Instagram,Tablet,1,0,0,0
S00767,2025-08-03,CUST0594,Email,Mobile,1,0,0,0
S00768,2025-01-31,CUST0889,Organic,Mobile,1,0,0,0
S00769,2025-09-15,CUST0372,Instagram,Desktop,1,1,1,1
S00770,2025-03-01,CUST0391,Organic,Mobile,1,0,0,0
S00771,2025-03-19,CUST0992,Direct,Desktop,1,0,0,0
S00772,2025-01-23,CUST0088,Direct,Mobile,1,1,1,1
S00773,2025-07-04,CUST0400,Direct,Mobile,1,1,0,0
S00774,2025-02-04,CUST0309,Google Ads,Mobile,0,0,0,0
S00775,2025-01-01,CUST0984,Direct,Tablet,1,0,0,0
S00776,2025-04-15,CUST0004,Google Ads,Desktop,1,1,1,1
S00777,2025-06-25,CUST0173,Google Ads,Desktop,0,0,0,0
S00778,2025-02-18,CUST0544,Direct,Desktop,1,1,1,1
S00779,2025-06-17,CUST0746,Email,Tablet,0,0,0,0
S00780,2025-11-14,CUST0226,Email,Mobile,1,0,0,0
S00781,2025-09-28,CUST0339,Direct,Desktop,0,0,0,0
S00782,2025-06-07,CUST0206,Direct,Desktop,1,1,0,0
S00783,2025-01-21,CUST0102,Instagram,Mobile,1,1,1,1
S00784,2025-04-15,CUST0058,Instagram,Mobile,0,0,0,0
S00785,2025-10-17,CUST0781,Google Ads,Tablet,1,0,0,0
S00786,2025-05-01,CUST0150,Organic,Mobile,0,0,0,0
S00787,2025-07-11,CUST0252,Direct,Mobile,1,1,1,1
S00788,2025-08-17,CUST0479,Direct,Mobile,1,1,1,1
S00789,2025-06-30,CUST0556,Email,Mobile,1,1,1,1
S00790,2025-12-18,CUST0428,Email,Mobile,1,1,0,0
S00791,2025-08-13,CUST0542,Instagram,Mobile,1,0,0,0
S00792,2025-08-22,CUST0919,Direct,Mobile,1,1,1,1
S00793,2025-09-23,CUST0524,Direct,Mobile,1,1,1,1
S00794,2025-12-12,CUST0491,Organic,Mobile,1,1,1,1
S00795,2025-11-10,CUST0526,Organic,Desktop,1,1,1,1
S00796,2025-12-31,CUST0292,Instagram,Tablet,1,0,0,0
S00797,2025-08-06,CUST0045,Email,Mobile,1,1,1,1
S00798,2025-07-30,CUST0200,Organic,Desktop,0,0,0,0
S00799,2025-04-09,CUST0024,Instagram,Tablet,1,0,0,0
S00800,2025-04-19,CUST0763,Instagram,Desktop,1,1,1,1
S00801,2025-12-11,CUST0631,Google Ads,Mobile,0,0,0,0
S00802,2025-09-10,CUST0387,Direct,Desktop,1,1,0,0
S00803,2025-01-12,CUST0590,Email,Desktop,1,0,0,0
S00804,2025-04-28,CUST0435,Google Ads,Mobile,1,1,1,1
S00805,2025-03-29,CUST0242,Organic,Mobile,1,1,0,0
S00806,2025-12-10,CUST0203,Google Ads,Desktop,1,1,1,1
